q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
4.545 	-0.000441518	0.010855    	-0.339667   	-0.0775476  	-0.000926738	0.0200984   	0.0185      	0.015975    	0.0232435   	-0.000767721	-0.166582   	0.0142035   	0.0240359   	-0.13236    	0.020716    	-0.00108605 	-0.00128381 	0.0185754   	0.01628     	-0.00104371 	0.00965678  	0.00979303  	-0.220116   	-0.287006   	0.00639588  	-0.151865   	0.0200749   	0.0142283   	-0.00142047 	-0.306788   	-0.00103017 	0.0152289   	-0.000774793	-0.270215   	0.0134481   	-0.000372446	0.0248609   	0.0138194   	0.0237838   	-0.215011   	0.0265441   	0.0155564   	-0.00017329 	-0.393741   	-0.000880868	0.0181929   	0.0263875   	0.0122346   	-0.349122   	-0.000862048	0.00557284  	0.00360124  	-0.182284   	-0.00080842 	-0.000826177	0.0266554   	-0.000641405	-0.00129059 	0.0216625   	0.0138358   	-0.000805823	0.019       	0.0117386   	0.0155926   	-0.000462541	-0.234854   	0.0134524   	0.0112294   	-0.00103292 	0.020237    	0.0110673   	0.012899    
4.555 	-0.000460097	0.0103981   	-0.352804   	-0.081878   	-0.000892041	0.020106    	0.0182086   	0.0168004   	0.0226869   	-0.000750012	-0.170797   	0.0127723   	0.0245545   	-0.133292   	0.0207073   	-0.00100625 	-0.00128661 	0.0176207   	0.0162261   	-0.00106976 	0.00894699  	0.00827855  	-0.197751   	-0.289466   	0.00674785  	-0.15706    	0.0193709   	0.0145064   	-0.00138748 	-0.291262   	-0.00103017 	0.0151237   	-0.000699713	-0.265314   	0.0134412   	-0.00038186 	0.0245591   	0.0121422   	0.0239394   	-0.206057   	0.0263147   	0.0147088   	-0.000183665	-0.387334   	-0.000817089	0.0179217   	0.0256311   	0.0117193   	-0.337111   	-0.00084676 	0.00482713  	0.00401321  	-0.161206   	-0.000831464	-0.000749021	0.0262754   	-0.000603884	-0.00120338 	0.0207766   	0.0126657   	-0.000855714	0.0186996   	0.0108268   	0.0151019   	-0.000521705	-0.220687   	0.0131572   	0.0105507   	-0.00102857 	0.0194871   	0.0117125   	0.0101409   
4.565 	-0.000492243	0.00984454  	-0.365943   	-0.0874929  	-0.000857162	0.0199218   	0.0179816   	0.017552    	0.0217576   	-0.00073573 	-0.173782   	0.0113371   	0.0248963   	-0.137244   	0.0206125   	-0.000926274	-0.001286   	0.0167193   	0.0159865   	-0.00109234 	0.00824283  	0.00679599  	-0.174054   	-0.293099   	0.00719205  	-0.165128   	0.01862     	0.0146673   	-0.00134991 	-0.274297   	-0.0010332  	0.0148747   	-0.000631649	-0.257921   	0.0131399   	-0.000402983	0.0239884   	0.0105728   	0.0237967   	-0.197967   	0.0259996   	0.0135464   	-0.000198851	-0.38113    	-0.000750838	0.0175415   	0.0248436   	0.0112067   	-0.32919    	-0.000832465	0.00410485  	0.004482    	-0.142686   	-0.000855713	-0.000678116	0.0258229   	-0.000570901	-0.00111713 	0.0197296   	0.0113888   	-0.000903769	0.0182328   	0.00997036  	0.0144118   	-0.000579177	-0.209484   	0.0127148   	0.00978615  	-0.0010293  	0.0186962   	0.0122421   	0.00744304  
4.575 	-0.000535742	0.00920873  	-0.378622   	-0.0940485  	-0.000822607	0.0195564   	0.0178076   	0.0182168   	0.0204732   	-0.000723864	-0.17512    	0.00991988  	0.0250444   	-0.143495   	0.0204059   	-0.000847132	-0.00128143 	0.0158772   	0.0155413   	-0.00111002 	0.00756063  	0.00537211  	-0.149174   	-0.297316   	0.007708    	-0.175193   	0.0178328   	0.014709    	-0.0013084  	-0.256286   	-0.00103823 	0.0144811   	-0.000571095	-0.247662   	0.0125438   	-0.000434607	0.0231609   	0.00912243  	0.0233524   	-0.190177   	0.0255919   	0.0120924   	-0.000218223	-0.374854   	-0.000683417	0.0170672   	0.0240334   	0.010719    	-0.324829   	-0.000818632	0.00342388  	0.00498912  	-0.126318   	-0.00087975 	-0.000614548	0.0253018   	-0.000542451	-0.00103306 	0.0185431   	0.0100402   	-0.000948106	0.017615    	0.00919148  	0.0135451   	-0.00063342 	-0.200911   	0.0121229   	0.00895595  	-0.00103418 	0.0178713   	0.0126425   	0.00483744  
4.585 	-0.000587889	0.00850781  	-0.390366   	-0.101151   	-0.000788703	0.0190243   	0.0176728   	0.0187845   	0.0188613   	-0.000713334	-0.174423   	0.00854236  	0.0249878   	-0.151225   	0.020064    	-0.000769648	-0.00127232 	0.0150981   	0.0148786   	-0.00112142 	0.00691542  	0.00403261  	-0.123294   	-0.301472   	0.00827215  	-0.186288   	0.0170209   	0.0146316   	-0.00126362 	-0.23766    	-0.00104402 	0.0139471   	-0.00051826 	-0.234248   	0.0116641   	-0.000475198	0.0220964   	0.00779671  	0.0226126   	-0.182085   	0.0250855   	0.0103816   	-0.000241041	-0.368165   	-0.000616139	0.0165147   	0.0232085   	0.010278    	-0.323307   	-0.000804635	0.00280067  	0.00551534  	-0.111588   	-0.000902054	-0.00055915 	0.0247162   	-0.000518329	-0.00095219 	0.0172409   	0.00865749  	-0.000986923	0.0168654   	0.00850766  	0.0125299   	-0.000683018	-0.194505   	0.0113823   	0.00808124  	-0.00104203 	0.0170198   	0.0129041   	0.00235237  
4.595 	-0.000645595	0.00776092  	-0.40071    	-0.108372   	-0.000755602	0.0183428   	0.0175617   	0.0192479   	0.0169588   	-0.000703031	-0.171354   	0.00722475  	0.0247213   	-0.159538   	0.0195664   	-0.000694478	-0.00125811 	0.0143835   	0.0139949   	-0.00112528 	0.00632041  	0.00280118  	-0.0966295  	-0.304895   	0.00885855  	-0.19738    	0.0161962   	0.0144375   	-0.00121625 	-0.218876   	-0.00104922 	0.0132813   	-0.00047307 	-0.217479   	0.0105221   	-0.000522946	0.020821    	0.00659565  	0.0215924   	-0.173076   	0.024475    	0.00845895  	-0.000266469	-0.360676   	-0.000550283	0.0158999   	0.0223753   	0.00990456  	-0.323746   	-0.000789786	0.00224969  	0.00604126  	-0.0979067  	-0.00092106 	-0.000512478	0.0240704   	-0.000498156	-0.000875317	0.0158477   	0.00727929  	-0.00101855 	0.0160066   	0.00793126  	0.0113975   	-0.0007267  	-0.189703   	0.0104967   	0.0071835   	-0.00105145 	0.0161494   	0.0130214   	1.20078e-05 
4.605 	-0.000705505	0.00698839  	-0.409206   	-0.115263   	-0.000723286	0.0175315   	0.0174573   	0.0196027   	0.0148103   	-0.000691854	-0.165637   	0.00598508  	0.0242454   	-0.167506   	0.0188965   	-0.000622093	-0.00123824 	0.0137325   	0.012895    	-0.00112051 	0.00578645  	0.00169862  	-0.0694242  	-0.306905   	0.00943964  	-0.207418   	0.0153703   	0.0141311   	-0.00116694 	-0.2004     	-0.00105241 	0.0124967   	-0.000435185	-0.197259   	0.00914881  	-0.000575828	0.0193668   	0.00551381  	0.020315    	-0.162549   	0.0237562   	0.00637724  	-0.000293603	-0.35197    	-0.000487062	0.0152386   	0.0215396   	0.00961744  	-0.325153   	-0.00077337 	0.00178306  	0.00654785  	-0.084635   	-0.000935214	-0.000474804	0.0233688   	-0.000481405	-0.000802998	0.0143882   	0.00594409  	-0.00104152 	0.0150628   	0.00746921  	0.0101816   	-0.000763365	-0.185859   	0.00947259  	0.006284    	-0.00106093 	0.0152675   	0.012993    	-0.00216393 
4.615 	-0.000764138	0.00621094  	-0.415446   	-0.121373   	-0.000691585	0.0166112   	0.0173419   	0.0198475   	0.0124665   	-0.000678745	-0.157073   	0.00483845  	0.0235664   	-0.174193   	0.0180417   	-0.000552793	-0.00121222 	0.0131422   	0.0115909   	-0.0011062  	0.00532165  	0.000742081 	-0.0419481  	-0.306847   	0.00998703  	-0.215368   	0.0145546   	0.0137185   	-0.00111631 	-0.182693   	-0.00105214 	0.0116099   	-0.00040402 	-0.173597   	0.00758279  	-0.000631669	0.0177696   	0.00454055  	0.0188108   	-0.149945   	0.022926    	0.00419492  	-0.000321492	-0.34162    	-0.000427581	0.0145458   	0.0207057   	0.00943288  	-0.326458   	-0.000754673	0.0014102   	0.00701686  	-0.0711148  	-0.000943039	-0.000446109	0.0226157   	-0.000467435	-0.000735553	0.0128869   	0.00468872  	-0.00105457 	0.0140595   	0.00712288  	0.00891721  	-0.000792103	-0.182274   	0.00831894  	0.00540307  	-0.00106881 	0.0143809   	0.0128219   	-0.00416041 
4.625 	-0.000818014	0.00544883  	-0.419075   	-0.126262   	-0.000660195	0.0156032   	0.0171977   	0.0199838   	0.00998202  	-0.000662733	-0.145544   	0.00379648  	0.0226953   	-0.178698   	0.0169943   	-0.00048671 	-0.00117965 	0.012607    	0.0101016   	-0.00108168 	0.00493109  	-5.55996e-05	-0.0144906  	-0.30411    	0.0104724   	-0.220254   	0.0137593   	0.0132071   	-0.00106489 	-0.166196   	-0.00104702 	0.0106405   	-0.000378775	-0.14661    	0.00586885  	-0.000688215	0.0160683   	0.00366064  	0.0171156   	-0.134771   	0.0219828   	0.00197342  	-0.000349168	-0.329211   	-0.000372812	0.0138348   	0.0198767   	0.00936392  	-0.326565   	-0.000733023	0.00113756  	0.00743137  	-0.0567009  	-0.000943193	-0.000426093	0.0218151   	-0.000455523	-0.000673066	0.0113667   	0.00354698  	-0.00105675 	0.0130217   	0.00688825  	0.00763867  	-0.000812209	-0.178222   	0.00704719  	0.00455961  	-0.00107339 	0.013496    	0.012515    	-0.00596716 
4.635 	-0.000863795	0.00472108  	-0.419797   	-0.12952    	-0.00062871 	0.0145281   	0.0170075   	0.0200156   	0.00741423  	-0.000642958	-0.131023   	0.00286678  	0.0216481   	-0.180184   	0.0157512   	-0.000423831	-0.00114026 	0.0121194   	0.00845169  	-0.00104651 	0.00461659  	-0.000686368	0.0126452   	-0.298148   	0.0108683   	-0.221191   	0.0129934   	0.0126056   	-0.00101314 	-0.151315   	-0.00103575 	0.00961031  	-0.000358472	-0.116526   	0.00405596  	-0.0007432  	0.014303    	0.00285493  	0.01527     	-0.11662    	0.0209267   	-0.000225452	-0.000375677	-0.314355   	-0.000323563	0.0131175   	0.0190545   	0.0094198   	-0.324394   	-0.000707816	0.000968587 	0.00777606  	-0.0407916  	-0.000934521	-0.00041419 	0.0209704   	-0.000444906	-0.000615404	0.00984857  	0.00254853  	-0.00104739 	0.0119737   	0.00675625  	0.00637896  	-0.000823196	-0.172977   	0.00567092  	0.00377049  	-0.001073   	0.0126183   	0.0120829   	-0.00757864 
4.645 	-0.000898413	0.00404475  	-0.417396   	-0.130782   	-0.000596656	0.0134055   	0.0167547   	0.0199492   	0.00482069  	-0.000618704	-0.113577   	0.00205268  	0.0204444   	-0.177909   	0.0143143   	-0.000364019	-0.00109387 	0.0116701   	0.00667044  	-0.00100053 	0.00437667  	-0.0011473  	0.0391505   	-0.288507   	0.0111492   	-0.217422   	0.0122645   	0.0119235   	-0.000961399	-0.138409   	-0.00101719 	0.00854254  	-0.000341994	-0.0836705  	0.00219526  	-0.000794421	0.0125135   	0.00210119  	0.013317    	-0.0951929  	0.0197596   	-0.00234211 	-0.000400102	-0.296714   	-0.00028046 	0.0124037   	0.0182397   	0.00960559  	-0.318931   	-0.000678546	0.000903645 	0.00803762  	-0.022857   	-0.000916106	-0.000409584	0.0200847   	-0.000434808	-0.000562241	0.00835113  	0.00171773  	-0.00102613 	0.0109375   	0.00671324  	0.00516828  	-0.000824795	-0.165844   	0.00420555  	0.0030502   	-0.00106602 	0.0117522   	0.0115396   	-0.00899386 
4.655 	-0.000919187	0.0034343   	-0.411735   	-0.129735   	-0.000563518	0.0122531   	0.0164246   	0.0197927   	0.00225751  	-0.000589418	-0.0933625  	0.00135305  	0.0191069   	-0.171257   	0.0126903   	-0.000307038	-0.0010405  	0.011248    	0.00479021  	-0.000943848	0.00420655  	-0.00144072 	0.0647184   	-0.274834   	0.011292    	-0.208343   	0.011578    	0.0111707   	-0.000909895	-0.127774   	-0.000990377	0.00746093  	-0.000328131	-0.0484634  	0.000337997 	-0.000839798	0.0107383   	0.00137511  	0.0113011   	-0.0703143  	0.0184854   	-0.00432158 	-0.000421596	-0.276014   	-0.000243928	0.011701    	0.0174319   	0.00992193  	-0.309264   	-0.000644832	0.000940152 	0.00820498  	-0.00246407 	-0.000887307	-0.000411242	0.0191604   	-0.000424481	-0.00051308 	0.00688995  	0.00107284  	-0.000992968	0.00993219  	0.00674167  	0.0040331   	-0.000816962	-0.156186   	0.00266807  	0.0024104   	-0.00105096 	0.0109008   	0.0109019   	-0.0102161  
4.665 	-0.000923927	0.00290105  	-0.402765   	-0.126136   	-0.000528786	0.0110861   	0.0160041   	0.0195557   	-0.000222434	-0.00055473 	-0.0706262  	0.000762312 	0.0176607   	-0.159754   	0.0108904   	-0.000252584	-0.000980308	0.0108408   	0.00284526  	-0.000876841	0.00409839  	-0.00157419 	0.0890525   	-0.256895   	0.0112769   	-0.193527   	0.0109376   	0.0103575   	-0.000858735	-0.119636   	-0.000954618	0.00638889  	-0.000315624	-0.0114045  	-0.00146646 	-0.000877442	0.00901303  	0.000651272 	0.00926643  	-0.0419402  	0.0171099   	-0.00611577 	-0.000439401	-0.252062   	-0.000214185	0.0110144   	0.0166299   	0.0103649   	-0.294631   	-0.000606432	0.00107277  	0.00826948  	0.0207017   	-0.00084779 	-0.000417948	0.0181993   	-0.000413233	-0.000467293	0.0054774   	0.000625366 	-0.000948218	0.00897335  	0.00682092  	0.00299529  	-0.000799869	-0.143446   	0.00107672  	0.00185976  	-0.00102653 	0.0100663   	0.0101887   	-0.0112525  
4.675 	-0.000911013	0.00245279  	-0.390528   	-0.11982    	-0.000491982	0.00991736  	0.0154826   	0.0192487   	-0.00257113 	-0.00051446 	-0.0456953  	0.000270652 	0.016132    	-0.143092   	0.00893008  	-0.000200309	-0.000913609	0.0104353   	0.000870356 	-0.00080015 	0.00404149  	-0.00156024 	0.111875    	-0.234584   	0.0110882   	-0.172739   	0.0103446   	0.00949384  	-0.000807909	-0.114142   	-0.000909476	0.00534867  	-0.00030321 	0.0269413   	-0.00317248 	-0.000905701	0.00736941  	-9.57173e-05	0.00725531  	-0.0101645  	0.015641    	-0.00768526 	-0.000452871	-0.224758   	-0.000191235	0.0103467   	0.0158314   	0.0109261   	-0.274442   	-0.000563259	0.00129367  	0.00822504  	0.0468205   	-0.000797547	-0.000428339	0.0172026   	-0.000400452	-0.000424154	0.00412247  	0.000379648 	-0.00089252 	0.00807248  	0.00692813  	0.00207146  	-0.000773894	-0.127169   	-0.000549349	0.00140375  	-0.000991657	0.0092494   	0.00942064  	-0.0121136  
4.685 	-0.000879461	0.00209353  	-0.375155   	-0.110701   	-0.000452698	0.00875642  	0.0148521   	0.018883    	-0.00474679 	-0.000468622	-0.0189686  	-0.000135637	0.0145479   	-0.121133   	0.00682865  	-0.000149858	-0.000840899	0.0100176   	-0.00110056 	-0.000714662	0.00402275  	-0.00141601 	0.132937    	-0.207922   	0.0107146   	-0.145946   	0.00979849  	0.00858969  	-0.000757295	-0.111354   	-0.000854807	0.00436058  	-0.000289673	0.0659616   	-0.00473982 	-0.000923211	0.00583433  	-0.000890228	0.00530695  	0.0247811   	0.0140886   	-0.00900088 	-0.000461492	-0.194102   	-0.000174873	0.00969826  	0.0150336   	0.0115926   	-0.248312   	-0.000515388	0.00159292  	0.00806819  	0.0759272   	-0.000736903	-0.000440951	0.0161711   	-0.000385633	-0.00038288 	0.00283072  	0.000332729 	-0.000826809	0.0072367   	0.00703923  	0.00127253  	-0.000739606	-0.107018   	-0.0021904  	0.00104461  	-0.00094556 	0.00844963  	0.00861913  	-0.0128131  
4.695 	-0.000828953	0.0018234   	-0.356862   	-0.0987804  	-0.000410624	0.00761004  	0.0141071   	0.0184698   	-0.00671496 	-0.000417417	0.00909544  	-0.000473654	0.0129348   	-0.0939203  	0.00460855  	-0.000100889	-0.000762822	0.00957409  	-0.00303555 	-0.000621486	0.00402708  	-0.00116262 	0.152024    	-0.177063   	0.0101497   	-0.113316   	0.00929625  	0.00765431  	-0.000706669	-0.111249   	-0.000790772	0.0034423   	-0.000273877	0.105015    	-0.00613504 	-0.000928929	0.00442913  	-0.00175458 	0.00345632  	0.0625327   	0.0124645   	-0.0100446  	-0.00046489 	-0.160196   	-0.000164692	0.0090674   	0.0142333   	0.0123478   	-0.216077   	-0.000463056	0.00195888  	0.00779804  	0.107907    	-0.00066651 	-0.000454262	0.0151053   	-0.000368387	-0.000342668	0.00160436  	0.000474472 	-0.000752291	0.00646861  	0.00712986  	0.000603493 	-0.000697747	-0.0827916  	-0.00382644 	0.000781463 	-0.000887759	0.00766538  	0.0078058   	-0.0133667  
4.705 	-0.00075985 	0.00163869  	-0.335944   	-0.084147   	-0.000365574	0.00648203  	0.0132454   	0.0180204   	-0.00844934 	-0.000361228	0.0379937   	-0.00076325 	0.011318    	-0.0616709  	0.00229477  	-5.31009e-05	-0.000680168	0.00909118  	-0.00490574 	-0.000521921	0.00403797  	-0.000824495	0.168963    	-0.142287   	0.00939225  	-0.0752178  	0.00883309  	0.00669638  	-0.00065572 	-0.113715   	-0.000717831	0.00260831  	-0.000254814	0.143452    	-0.00733262 	-0.000922155	0.00316914  	-0.00270813 	0.00173309  	0.102605    	0.0107822   	-0.0108104  	-0.000462846	-0.123251   	-0.000160097	0.00845035  	0.0134271   	0.0131713   	-0.177798   	-0.000406654	0.00237866  	0.00741629  	0.142498    	-0.000587331	-0.000466735	0.0140052   	-0.000348458	-0.000302735	0.000442511 	0.000787922 	-0.000670404	0.00576641  	0.00717639  	6.34648e-05 	-0.000649205	-0.0544252  	-0.00543759 	0.000610416 	-0.00081811 	0.006894    	0.00700177  	-0.013792   
4.715 	-0.000673177	0.00153204  	-0.312765   	-0.066973   	-0.000317503	0.00537348  	0.0122674   	0.0175453   	-0.00993228 	-0.000300597	0.0671937   	-0.00102629 	0.00972108  	-0.024771   	-8.58686e-05	-6.25134e-06	-0.000593845	0.00855624  	-0.00668619 	-0.000417426	0.0040381   	-0.000428533	0.183631    	-0.103989   	0.00844628  	-0.0322014  	0.00840235  	0.00572377  	-0.000604076	-0.118555   	-0.000636738	0.00186947  	-0.000231628	0.180633    	-0.00831569 	-0.000902549	0.00206344  	-0.00376648 	0.000160985 	0.144408    	0.00905673  	-0.0113037  	-0.000455291	-0.0835798  	-0.000160326	0.00784173  	0.0126115   	0.0140399   	-0.133769   	-0.000346718	0.00283856  	0.00692703  	0.179295    	-0.000500614	-0.000476869	0.0128708   	-0.000325723	-0.00026235 	-0.000658525	0.00124991  	-0.000582768	0.00512414  	0.00715686  	-0.000354096	-0.000594989	-0.0219988  	-0.00700437 	0.000524867 	-0.000736814	0.00613198  	0.00622701  	-0.0141079  
4.725 	-0.000570584	0.00149279  	-0.28775    	-0.0475101  	-0.000266519	0.00428314  	0.0111768   	0.017054    	-0.011155   	-0.000236205	0.0961504   	-0.00128582 	0.00816494  	0.0162399   	-0.00250542 	3.98247e-05 	-0.000504864	0.00795788  	-0.00835657 	-0.00030957 	0.00400994  	-3.18694e-06	0.195959    	-0.0626695  	0.00732095  	0.0150151   	0.00799578  	0.00474352  	-0.000551318	-0.125496   	-0.000548511	0.00123268  	-0.000203648	0.215954    	-0.00907648 	-0.000870129	0.0011149   	-0.00494078 	-0.00124274 	0.187265    	0.00730445  	-0.0115418  	-0.000442312	-0.0415893  	-0.000164468	0.00723483  	0.0117833   	0.014928    	-0.0845036  	-0.000283909	0.00332463  	0.00633666  	0.217767    	-0.000407848	-0.000483238	0.0117023   	-0.000300188	-0.000220867	-0.00170483 	0.00183185  	-0.000491144	0.0045321   	0.0070518   	-0.00066094 	-0.000536201	0.0142678   	-0.00850805 	0.000515825 	-0.000644418	0.00537515  	0.00549971  	-0.0143336  
4.735 	-0.000454281	0.00150745  	-0.261367   	-0.026082   	-0.000212892	0.00320782  	0.00997979  	0.0165551   	-0.0121173  	-0.000168848	0.124323    	-0.00156521 	0.00666749  	0.0606878   	-0.00493557 	8.52059e-05 	-0.000414303	0.0072863   	-0.00990159 	-0.000199998	0.00393642  	0.000422495 	0.205934    	-0.0189147  	0.00603042  	0.0655725   	0.0076039   	0.00376181  	-0.000497011	-0.134193   	-0.000454403	0.00070076  	-0.000170406	0.248857    	-0.00961632 	-0.000825263	0.0003204   	-0.0062373  	-0.0024675  	0.230435    	0.00554258  	-0.0115523  	-0.000424139	0.00222804  	-0.000171498	0.00662208  	0.0109395   	0.0158087   	-0.030718   	-0.000218991	0.00382303  	0.00565363  	0.257276    	-0.000310722	-0.000484534	0.0105002   	-0.000271989	-0.000177753	-0.00270439 	0.00250077  	-0.00039737 	0.00397752  	0.00684504  	-0.00087339 	-0.000473999	0.054021    	-0.00993093 	0.000572318 	-0.000541804	0.00461893  	0.00483577  	-0.0144884  
4.745 	-0.000326956	0.00156024  	-0.234115   	-0.00307445 	-0.000157046	0.0021429   	0.00868524  	0.0160558   	-0.0128272  	-9.94056e-05	0.151194    	-0.00188725 	0.00524323  	0.107788    	-0.00734837 	0.000129879 	-0.000323283	0.00653371  	-0.0113112  	-9.03816e-05	0.00380152  	0.000819851 	0.213602    	0.0266191   	0.00459348  	0.1185      	0.00721624  	0.00278393  	-0.000440726	-0.144241   	-0.000355865	0.000272427 	-0.00013165 	0.278855    	-0.00994537 	-0.000768648	-0.000328698	-0.00765705 	-0.00350938 	0.273143    	0.00378893  	-0.011372   	-0.000401135	0.0473091   	-0.0001803  	0.00599536  	0.010078    	0.0166543   	0.0266904   	-0.000152806	0.00432055  	0.00488821  	0.297094    	-0.000211066	-0.000479602	0.00926529  	-0.000241371	-0.000132606	-0.00366656 	0.00322038  	-0.000303313	0.0034452   	0.00652427  	-0.00101155 	-0.000409572	0.0967858   	-0.0112567  	0.000681848 	-0.000430165	0.00385855  	0.00424835  	-0.0145911  
4.755 	-0.000191676	0.00163372  	-0.206508   	0.0210764   	-9.95556e-05	0.00108288  	0.00730437  	0.0155618   	-0.0133004  	-2.88089e-05	0.176279    	-0.00227329 	0.00390297  	0.156675    	-0.00971688 	0.000173739 	-0.00023293 	0.00569457  	-0.0125805  	1.7626e-05  	0.0035909   	0.00116156  	0.219066    	0.0732286   	0.00303305  	0.172746    	0.00682182  	0.00181438  	-0.00038207 	-0.15519    	-0.000254494	-5.75301e-05	-8.73473e-05	0.305541    	-0.0100819  	-0.00070128 	-0.000845881	-0.00919573 	-0.00437081 	0.314603    	0.00206155  	-0.0110452  	-0.000373785	0.0930362   	-0.000189701	0.00534649  	0.00919705  	0.0174376   	0.086676    	-8.62453e-05	0.00480491  	0.00405227  	0.336438    	-0.000110794	-0.000467472	0.00799907  	-0.000208676	-8.51693e-05	-0.00460151 	0.00395239  	-0.000210811	0.00291837  	0.00608154  	-0.00109839 	-0.000344103	0.141981    	-0.0124705  	0.000830878 	-0.000310973	0.00308931  	0.00374754  	-0.0146593  
4.765 	-5.17752e-05	0.00170953  	-0.179057   	0.0458972   	-4.11253e-05	2.19557e-05 	0.00585042  	0.0150774   	-0.013559   	4.1991e-05  	0.19915     	-0.00274242 	0.00265375  	0.206427    	-0.0120158  	0.000216595 	-0.000144348	0.00476587  	-0.0137096  	0.000122433 	0.00329237  	0.00142258  	0.222487    	0.120185    	0.00137553  	0.227216    	0.00640943  	0.000856921 	-0.000320703	-0.166554   	-0.000151982	-0.000297971	-3.7686e-05 	0.328604    	-0.0100515  	-0.000624419	-0.0012487  	-0.0108437  	-0.00506009 	0.354046    	0.000378285 	-0.0106219  	-0.000342667	0.138756    	-0.000198507	0.0046676   	0.008296    	0.0181321   	0.14808     	-2.02195e-05	0.00526515  	0.00315897  	0.37449     	-1.18417e-05	-0.000447387	0.00670389  	-0.000174324	-3.53424e-05	-0.00551961 	0.00465771  	-0.000121617	0.00237955  	0.00551358  	-0.00115874 	-0.000278738	0.18894     	-0.0135595  	0.00100533  	-0.000185939	0.00230688  	0.0033401   	-0.0147095  
