q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
4.155 	-0.000365568	-0.0809366  	-0.0012377  	0.0119268   	0.00463646  	0.033872    	-0.00341789 	-0.242777   	0.0081713   	0.336241    	-0.161237   	0.00794135  	0.00637143  	-0.00189638 	0.00368877  	-0.00128425 	0.0220442   	-0.00172422 	0.0246066   	0.017671    	-0.0734144  	0.0279258   	-5.95127    	0.226562    	-0.405739   	0.0120683   	0.0177588   	-0.267429   	0.0157585   	0.00623228  	-0.00116237 	-0.00207519 	0.174791    	0.0474406   	0.0218115   	0.0307745   	0.0397368   	-0.0373062  	0.00594237  	-5.95907    	-0.205265   	-0.356945   	0.0121685   	0.0498472   	0.020187    	-0.526894   	-0.000696114	0.00678402  	0.00599961  	-0.15833    	-0.00163888 	0.0205486   	-0.147401   	-0.00282564 	-0.000917221	0.00517232  	-0.00296039 	-0.00205361 	-0.200822   	0.00443869  	-0.00167928 	0.0106919   	-0.0014888  	0.0168897   	0.27484     	-0.00256053 	0.100248    	0.0368594   	0.0144149   	-0.00053005 	0.0146214   	0.0350162   
4.165 	-0.000209053	-0.0908528  	-0.0011411  	0.0128978   	0.00727833  	0.0366706   	-0.0029453  	-0.228789   	0.00889564  	0.349538    	-0.16524    	0.0150721   	0.00929371  	-0.00160743 	0.00798664  	0.000887591 	0.0282456   	-0.00159808 	0.0276188   	0.0196157   	-0.111673   	0.0314575   	-5.66421    	0.23512     	-0.382773   	0.0138131   	0.0210267   	-0.233201   	0.0176169   	0.00628209  	-0.000894335	-0.00157856 	0.200123    	0.0507972   	0.0247802   	0.0304803   	0.0389254   	-0.0254252  	0.00672993  	-6.2216     	-0.156756   	-0.346741   	0.0135839   	0.0537662   	0.0219635   	-0.546668   	-0.000481545	0.008692    	0.00689462  	-0.171653   	-0.00138808 	0.0221874   	-0.149613   	-0.00265716 	-0.00091158 	0.00652775  	-0.00270351 	-0.00180423 	-0.154405   	0.00480354  	-0.00148954 	0.0134978   	-0.000935308	0.0163594   	0.315848    	-0.00244491 	0.126813    	0.0381905   	0.0167916   	-0.000271341	0.0169649   	0.0358923   
4.175 	-7.65943e-05	-0.104452   	-0.00105622 	0.0138074   	0.00994011  	0.0394444   	-0.00244807 	-0.215401   	0.00967419  	0.361634    	-0.171179   	0.0218906   	0.0121312   	-0.00133288 	0.0122038   	0.00281959  	0.0345562   	-0.00146791 	0.0303443   	0.0211406   	-0.152232   	0.0348809   	-5.39339    	0.245224    	-0.361332   	0.0154294   	0.0241966   	-0.201235   	0.0193729   	0.00620678  	-0.000648317	-0.00107759 	0.223381    	0.0541052   	0.0275637   	0.0300379   	0.0380155   	-0.0147792  	0.00749034  	-6.48957    	-0.113837   	-0.336941   	0.0150738   	0.0571898   	0.0235417   	-0.562719   	-0.000287467	0.010657    	0.0078772   	-0.186714   	-0.00114165 	0.0236715   	-0.156438   	-0.00248945 	-0.000909426	0.00789393  	-0.00244401 	-0.00154424 	-0.109224   	0.00522999  	-0.00130382 	0.0161052   	-0.000396822	0.0156648   	0.356088    	-0.00233433 	0.148914    	0.0394861   	0.0189624   	-3.02561e-05	0.0192747   	0.0371727   
4.185 	2.56428e-05 	-0.12108    	-0.000984759	0.0146168   	0.0125359   	0.0421102   	-0.00194544 	-0.203822   	0.0104753   	0.371688    	-0.179399   	0.0281862   	0.0147701   	-0.0010785  	0.0161834   	0.00445099  	0.0407284   	-0.00133822 	0.0326751   	0.0222072   	-0.19362    	0.0380892   	-5.15218    	0.25648     	-0.342178   	0.0168636   	0.027135    	-0.172831   	0.0209457   	0.00601482  	-0.000432115	-0.000591222	0.243562    	0.0572434   	0.030053    	0.0294527   	0.0370246   	-0.00600714 	0.00817235  	-6.75641    	-0.0784961  	-0.328043   	0.0165834   	0.0600211   	0.0248256   	-0.574381   	-0.000118711	0.012606    	0.00891533  	-0.203448   	-0.000909222	0.0249366   	-0.167747   	-0.00232859 	-0.000912008	0.0091975   	-0.00218769 	-0.00128189 	-0.067457   	0.00570069  	-0.00112709 	0.0184444   	0.000101388 	0.0148095   	0.394362    	-0.00223417 	0.165618    	0.0406839   	0.0208531   	0.000184016 	0.0214569   	0.0387871   
4.195 	9.27263e-05 	-0.139993   	-0.000927963	0.0152925   	0.0149852   	0.0445895   	-0.00145605 	-0.195158   	0.0112679   	0.378955    	-0.190145   	0.0337722   	0.0171088   	-0.000849369	0.0197821   	0.00573542  	0.0465244   	-0.0012133  	0.0345185   	0.0227922   	-0.234373   	0.0409834   	-4.95244    	0.26847     	-0.325962   	0.0180717   	0.0297202   	-0.149122   	0.0222636   	0.00571883  	-0.000252065	-0.000137109	0.259806    	0.0600945   	0.0321518   	0.0287318   	0.0359735   	0.000339689 	0.00872975  	-7.01522    	-0.0523461  	-0.320478   	0.0180594   	0.0621831   	0.0257323   	-0.581156   	2.06476e-05 	0.0144715   	0.00997713  	-0.221721   	-0.000699305	0.0259279   	-0.183241   	-0.00218019 	-0.000920445	0.0103713   	-0.00194008 	-0.00102557 	-0.0310864  	0.0061968   	-0.000963858	0.020456    	0.000539775 	0.0138022   	0.429573    	-0.00214911 	0.176188    	0.0417251   	0.0224008   	0.000363498 	0.0234249   	0.0406529   
4.205 	0.000121159 	-0.160384   	-0.000886644	0.0158082   	0.0172158   	0.0468114   	-0.000997274	-0.190372   	0.0120223   	0.382812    	-0.203557   	0.0384925   	0.0190612   	-0.000649663	0.0228746   	0.00664215  	0.0517255   	-0.00109701 	0.0358006   	0.0228884   	-0.273096   	0.0434755   	-4.80396    	0.280769    	-0.313213   	0.0190206   	0.0318469   	-0.131037   	0.0232665   	0.00533516  	-0.000112832	0.000269045 	0.271421    	0.0625501   	0.0337799   	0.0278845   	0.0348851   	0.00381931  	0.00912332  	-7.25905    	-0.0365669  	-0.314586   	0.0194519   	0.0636209   	0.0261952   	-0.582734   	0.000127427 	0.0161942   	0.0110323   	-0.241336   	-0.000519028	0.0266029   	-0.202471   	-0.00204921 	-0.000935656	0.0113571   	-0.00170623 	-0.000783362	-0.00182619 	0.00669878  	-0.000818048	0.0220924   	0.000904804 	0.0126568   	0.46076     	-0.00208296 	0.180111    	0.0425571   	0.0235561   	0.000501719 	0.0251033   	0.0426784   
4.215 	0.000109018 	-0.181413   	-0.000861126	0.016145    	0.0191659   	0.0487149   	-0.000584508	-0.190247   	0.012712    	0.382786    	-0.219663   	0.0422258   	0.0205602   	-0.00048256 	0.025359    	0.00715671  	0.0561396   	-0.000992693	0.0364687   	0.0225043   	-0.308514   	0.0454921   	-4.71416    	0.292957    	-0.304313   	0.0196897   	0.0334303   	-0.119267   	0.0239079   	0.00488331  	-1.72697e-05	0.000613979 	0.277906    	0.0645143   	0.0348765   	0.026922    	0.0337834   	0.00411553  	0.00932228  	-7.48114    	-0.0318663  	-0.310607   	0.020716    	0.0643036   	0.0261666   	-0.579001   	0.000199453 	0.0177243   	0.012053    	-0.262038   	-0.000373876	0.0269326   	-0.224849   	-0.00193977 	-0.000958288	0.0121075   	-0.0014906  	-0.000562804	0.0189403   	0.00718717  	-0.000692879	0.0233193   	0.00118895  	0.0113914   	0.487129    	-0.00203848 	0.17711     	0.0431352   	0.0242849   	0.000593952 	0.0264298   	0.0447672   
4.225 	5.60218e-05 	-0.20224    	-0.000851248	0.0162925   	0.0207871   	0.0502507   	-0.000230689	-0.195356   	0.0133137   	0.37857     	-0.23838    	0.0448896   	0.0215595   	-0.000350125	0.0271595   	0.00728085  	0.059608    	-0.000902991	0.0364935   	0.0216634   	-0.339523   	0.0469766   	-4.6877     	0.304636    	-0.299494   	0.0200714   	0.0344083   	-0.114248   	0.0241564   	0.00438527  	3.36369e-05 	0.000887293 	0.27896     	0.0659071   	0.0354021   	0.0258577   	0.0326925   	0.00104954  	0.00930537  	-7.67519    	-0.0384591  	-0.308672   	0.0218135   	0.0642243   	0.0256194   	-0.570042   	0.000235628 	0.0190229   	0.0130155   	-0.283522   	-0.000267532	0.0269024   	-0.249677   	-0.00185503 	-0.000988672	0.0125882   	-0.0012969  	-0.000370532	0.0302067   	0.00764334  	-0.000590764	0.0241169   	0.00139045  	0.0100287   	0.508075    	-0.00201728 	0.167151    	0.0434247   	0.0245698   	0.000637369 	0.0273572   	0.0468211   
4.235 	-3.64629e-05	-0.222051   	-0.000856376	0.0162484   	0.0220449   	0.051383    	5.41443e-05 	-0.206046   	0.0138088   	0.37003     	-0.259517   	0.046442    	0.0220349   	-0.000253258	0.0282287   	0.00703194  	0.0620109   	-0.000829803	0.0358696   	0.0204038   	-0.365226   	0.0478913   	-4.72635    	0.315437    	-0.298827   	0.0201712   	0.0347439   	-0.116145   	0.0239967   	0.0038648   	4.07565e-05 	0.00108173  	0.274491    	0.0666677   	0.0353395   	0.0247065   	0.0316354   	-0.00541407 	0.00906154  	-7.83565    	-0.0560681  	-0.308798   	0.0227142   	0.0634006   	0.0245477   	-0.556137   	0.00023596  	0.020063    	0.0139003   	-0.305445   	-0.000201798	0.0265129   	-0.276166   	-0.00179708 	-0.00102679 	0.0127784   	-0.00112802 	-0.000212045	0.0313757   	0.00805016  	-0.000513247	0.0244795   	0.00151276  	0.00859463  	0.523198    	-0.0020198  	0.150446    	0.0434022   	0.0244105   	0.000631122 	0.0278551   	0.048745    
4.245 	-0.000165487	-0.240091   	-0.000875427	0.0160188   	0.0229202   	0.0520901   	0.00026314  	-0.222422   	0.0141837   	0.357211    	-0.282786   	0.0468818   	0.0219848   	-0.000191688	0.0285491   	0.00644174  	0.0632707   	-0.000774218	0.0346153   	0.0187759   	-0.38497    	0.0482185   	-4.82889    	0.325036    	-0.302228   	0.0200075   	0.0344261   	-0.124853   	0.0234297   	0.00334664  	6.7209e-06  	0.00119335  	0.264612    	0.0667561   	0.0346943   	0.0234852   	0.0306331   	-0.0151669  	0.00859008  	-7.9579     	-0.083943   	-0.310885   	0.0233963   	0.061873    	0.0229673   	-0.537745   	0.000201553 	0.0208296   	0.0146931   	-0.327436   	-0.0001766  	0.0257792   	-0.303471   	-0.00176689 	-0.00107225 	0.0126718   	-0.000985966	-9.14917e-05	0.0222735   	0.00839264  	-0.000460976	0.0244164   	0.00156384  	0.00711809  	0.532309    	-0.0020453  	0.12744     	0.043056    	0.0238238   	0.00057634  	0.0279104   	0.0504497   
4.255 	-0.000326648	-0.255684   	-0.000906919	0.0156172   	0.0234093   	0.0523647   	0.000392777 	-0.244354   	0.01443     	0.34033     	-0.307807   	0.0462474   	0.0214291   	-0.000164004	0.0281327   	0.00555472  	0.0633537   	-0.00073651 	0.0327723   	0.016841    	-0.398364   	0.0479604   	-4.99118    	0.333162    	-0.309465   	0.0196108   	0.0334697   	-0.140005   	0.0224724   	0.00285565  	-6.4232e-05 	0.00122151  	0.249632    	0.0661544   	0.0334941   	0.0222121   	0.0297037   	-0.027962   	0.00790041  	-8.03844    	-0.120899   	-0.314728   	0.0238473   	0.059703    	0.0209146   	-0.515483   	0.000134553 	0.0213198   	0.0153852   	-0.349114   	-0.000190068	0.0247302   	-0.330714   	-0.00176431 	-0.0011243  	0.0122765   	-0.000871817	-1.15248e-05	0.00314813  	0.00865841  	-0.000433716	0.0239501   	0.0015553   	0.00562993  	0.535434    	-0.00209191 	0.0987885   	0.0423869   	0.0228428   	0.000476051 	0.0275273   	0.0518552   
4.265 	-0.000514271	-0.268256   	-0.000949022	0.0150639   	0.0235237   	0.0522139   	0.000442879 	-0.271476   	0.0145452   	0.31977     	-0.334128   	0.0446139   	0.0204081   	-0.000167736	0.0270197   	0.00442586  	0.0622708   	-0.000716163	0.0304031   	0.0146689   	-0.405286   	0.0471393   	-5.20631    	0.339601    	-0.320166   	0.0190221   	0.0319137   	-0.160991   	0.0211567   	0.00241609  	-0.000166475	0.00116885  	0.230041    	0.0648671   	0.0317869   	0.0209063   	0.0288617   	-0.0434242  	0.00701133  	-8.07502    	-0.16537    	-0.320021   	0.0240636   	0.0569708   	0.0184446   	-0.490103   	3.80645e-05 	0.0215421   	0.0159734   	-0.370094   	-0.000238689	0.0234073   	-0.357021   	-0.00178809 	-0.00118184 	0.0116138   	-0.000785751	2.67804e-05 	-0.0253487  	0.00883808  	-0.000430385	0.0231158   	0.00150136  	0.00416207  	0.532801    	-0.00215671 	0.0653381   	0.0414079   	0.0215158   	0.000335027 	0.0267268   	0.0528935   
4.275 	-0.000721645	-0.277354   	-0.000999628	0.0143846   	0.0232889   	0.0516579   	0.000416491 	-0.303215   	0.014532    	0.296058    	-0.361242   	0.0420893   	0.0189802   	-0.000199464	0.0252765   	0.0031182   	0.0600754   	-0.00071193 	0.0275886   	0.0123352   	-0.405886   	0.0457958   	-5.46489    	0.344206    	-0.333839   	0.018291    	0.0298201   	-0.186985   	0.0195278   	0.00205074  	-0.00029326 	0.00104099  	0.206488    	0.062921    	0.0296388   	0.0195879   	0.0281171   	-0.0610658  	0.00595005  	-8.06673    	-0.215481   	-0.326373   	0.0240505   	0.0537711   	0.0156292   	-0.462454   	-8.39733e-05	0.0215153   	0.01646     	-0.390007   	-0.000317527	0.0218624   	-0.381548   	-0.00183598 	-0.00124346 	0.0107176   	-0.000727073	2.39461e-05 	-0.062195   	0.00892552  	-0.000449126	0.0219595   	0.00141779  	0.00274658  	0.524826    	-0.0022359  	0.0280899   	0.0401433   	0.019904    	0.000159559 	0.0255455   	0.0535109   
4.285 	-0.00094129 	-0.282651   	-0.00105643 	0.0136094   	0.0227432   	0.0507296   	0.000319631 	-0.338806   	0.0143983   	0.269844    	-0.388601   	0.0388093   	0.0172186   	-0.000254969	0.0229921   	0.0017001   	0.0568599   	-0.000721918	0.024425    	0.00991897  	-0.40057    	0.0439872   	-5.7554     	0.34689     	-0.349891   	0.0174741   	0.0272701   	-0.216982   	0.0176425   	0.00178024  	-0.000437019	0.000846237 	0.179753    	0.0603631   	0.0271308   	0.0182772   	0.0274756   	-0.080306   	0.00475075  	-8.01403    	-0.269124   	-0.333327   	0.0238214   	0.0502105   	0.0125536   	-0.433449   	-0.000226935	0.0212671   	0.0168525   	-0.408508   	-0.000420492	0.0201557   	-0.403511   	-0.00190479 	-0.00130748 	0.00963192  	-0.00069429 	-1.79543e-05	-0.106046   	0.00891792  	-0.000487405	0.0205363   	0.00132082  	0.00141468  	0.512092    	-0.00232498 	-0.0118367  	0.038628    	0.0180793   	-4.28107e-05	0.0240339   	0.0536692   
4.295 	-0.00116526 	-0.28396    	-0.001117   	0.012771    	0.0219358   	0.0494718   	0.000160931 	-0.377334   	0.0141567   	0.241876    	-0.415639   	0.0349308   	0.0152084   	-0.000329405	0.0202745   	0.000242354 	0.0527519   	-0.00074371 	0.0210197   	0.00750006  	-0.389979   	0.041785    	-6.0647     	0.347635    	-0.367652   	0.0166317   	0.0243612   	-0.249837   	0.0155665   	0.00162242  	-0.000589691	0.000595193 	0.150717    	0.0572596   	0.0243556   	0.0169943   	0.0269377   	-0.100494   	0.00345298  	-7.9187     	-0.324052   	-0.340378   	0.0233967   	0.0464023   	0.00931307  	-0.404026   	-0.000385678	0.0208326   	0.0171626   	-0.42529    	-0.000540646	0.0183531   	-0.422212   	-0.00199063 	-0.00137203 	0.00840937  	-0.000685203	-9.54022e-05	-0.155292   	0.00881581  	-0.000542127	0.0189079   	0.00122611  	0.000195837 	0.49532     	-0.00241891 	-0.0532449  	0.0369053   	0.0161217   	-0.000263617	0.0222541   	0.0533469   
4.305 	-0.00138545 	-0.281229   	-0.00117887 	0.0119033   	0.0209242   	0.0479362   	-4.88047e-05	-0.417765   	0.0138238   	0.212967    	-0.441791   	0.030626    	0.0130421   	-0.000417496	0.0172452   	-0.00118468 	0.0479073   	-0.000774487	0.0174873   	0.00515625  	-0.374959   	0.0392719   	-6.37847    	0.346485    	-0.386403   	0.0158262   	0.0212025   	-0.284309   	0.0133721   	0.00159175  	-0.000743066	0.000300232 	0.120328    	0.0536922   	0.0214132   	0.0157585   	0.0264992   	-0.120934   	0.0020999   	-7.78381    	-0.377966   	-0.346994   	0.0228028   	0.0424629   	0.00600935  	-0.375112   	-0.000554727	0.0202524   	0.0174061   	-0.440095   	-0.000670543	0.0165234   	-0.43706    	-0.00208898 	-0.0014351  	0.00710824  	-0.000697019	-0.000203595	-0.208126   	0.0086229   	-0.000609776	0.01714     	0.00114778  	-0.000883148	0.475337    	-0.00251237 	-0.0949034  	0.0350257   	0.0141159   	-0.00049382 	0.0202774   	0.0525391   
4.315 	-0.0015939  	-0.274539   	-0.00123963 	0.0110398   	0.0197717   	0.0461805   	-0.000297127	-0.458992   	0.0134194   	0.183963    	-0.466515   	0.0260746   	0.010816    	-0.000513735	0.0140348   	-0.00251386 	0.0425041   	-0.000811182	0.0139453   	0.00296089  	-0.356518   	0.0365386   	-6.68182    	0.34354     	-0.405399   	0.0151187   	0.0179106   	-0.319115   	0.0111347   	0.00169891  	-0.000889115	-2.50188e-05	0.089565    	0.0497554   	0.0184072   	0.0145882   	0.0261512   	-0.140912   	0.000736303 	-7.61355    	-0.428611   	-0.352643   	0.0220705   	0.0385072   	0.00274631  	-0.347582   	-0.000728464	0.01957     	0.0176014   	-0.45272    	-0.00080257 	0.0147354   	-0.447589   	-0.00219496 	-0.00149463 	0.00578996  	-0.000726491	-0.000336657	-0.262618   	0.00834581  	-0.000686553	0.0153005   	0.00109755  	-0.00179896 	0.453043    	-0.00259998 	-0.13559    	0.0330444   	0.0121484   	-0.000724168	0.0181811   	0.0512573   
4.325 	-0.00178313 	-0.264095   	-0.00129699 	0.0102123   	0.0185449   	0.0442662   	-0.000570502	-0.499878   	0.0129652   	0.155711    	-0.489307   	0.0214567   	0.00862596  	-0.000612597	0.0107774   	-0.00368386 	0.0367347   	-0.000850622	0.0105094   	0.000980554 	-0.335784   	0.0336801   	-6.95989    	0.338953    	-0.423899   	0.0145667   	0.0146047   	-0.352973   	0.00893067  	0.00195048  	-0.00102031 	-0.000366249	0.0594048   	0.045553    	0.0154401   	0.0134999   	0.0258802   	-0.159725   	-0.000593185	-7.41308    	-0.473869   	-0.356812   	0.0212335   	0.0346447   	-0.00037387 	-0.322222   	-0.000901323	0.0188305   	0.0177688   	-0.463022   	-0.000929288	0.0130551   	-0.453474   	-0.00230345 	-0.00154857 	0.00451633  	-0.000770049	-0.000487879	-0.316793   	0.00799371  	-0.000768531	0.0134564   	0.00108412  	-0.00253246 	0.429371    	-0.0026765  	-0.174133   	0.031019    	0.0103041   	-0.00094557 	0.016046    	0.0495285   
4.335 	-0.00194639 	-0.250211   	-0.00134888 	0.00944911  	0.0173108   	0.0422559   	-0.000854904	-0.539301   	0.0124845   	0.129023    	-0.50972    	0.0169464   	0.00656332  	-0.000708743	0.0076052   	-0.00464149 	0.0307981   	-0.00088968 	0.00728943  	-0.000726947	-0.313955   	0.0307923   	-7.19837    	0.332918    	-0.441192   	0.0142219   	0.0114021   	-0.384653   	0.00683383  	0.00234878  	-0.00112993 	-0.000709035	0.0307851   	0.0411939   	0.0126098   	0.0125082   	0.0256692   	-0.176705   	-0.00184601 	-7.1883     	-0.511839   	-0.359029   	0.0203269   	0.0309754   	-0.00325458 	-0.299702   	-0.00106797 	0.018078    	0.0179294   	-0.470928   	-0.00104375 	0.0115429   	-0.454534   	-0.00240937 	-0.001595   	0.00334678  	-0.000823953	-0.000649999	-0.368705   	0.0075779   	-0.000851804	0.0116716   	0.00111264  	-0.00306932 	0.405252    	-0.00273708 	-0.209452   	0.0290072   	0.00866337  	-0.00114945 	0.0139528   	0.0473931   
4.345 	-0.00207791 	-0.233294   	-0.00139349 	0.00877433  	0.0161339   	0.0402113   	-0.0011364  	-0.576196   	0.0120006   	0.104651    	-0.527377   	0.0127046   	0.00471139  	-0.000797214	0.00464321  	-0.0053436  	0.0248919   	-0.000925416	0.00438544  	-0.00211425 	-0.292246   	0.0279684   	-7.38411    	0.325662    	-0.456621   	0.0141274   	0.00841355  	-0.41302    	0.004913    	0.00289182  	-0.00121229 	-0.0010394  	0.00457426  	0.0367884   	0.0100051   	0.0116249   	0.025498    	-0.191246   	-0.00298334 	-6.94566    	-0.540912   	-0.358887   	0.0193856   	0.0275868   	-0.00580842 	-0.280547   	-0.00122347 	0.0173535   	0.0181039   	-0.47643    	-0.00113981 	0.0102515   	-0.450742   	-0.00250781 	-0.00163214 	0.00233575  	-0.000884434	-0.000815487	-0.416514   	0.00711128  	-0.000932624	0.0100047   	0.00118444  	-0.00340043 	0.381581    	-0.00277743 	-0.240591   	0.0270646   	0.0072987   	-0.00132806 	0.0119795   	0.0449034   
4.355 	-0.00217313 	-0.213822   	-0.00142932 	0.00820669  	0.0150739   	0.0381905   	-0.00140172 	-0.609594   	0.0115357   	0.0832518   	-0.541987   	0.00887355  	0.00314207  	-0.000873601	0.0020048   	-0.00575858 	0.0192046   	-0.000955204	0.00188413  	-0.00314573 	-0.27184    	0.0252955   	-7.50558    	0.317438    	-0.469603   	0.0143165   	0.00573919  	-0.437079   	0.00322948  	0.00357343  	-0.00126296 	-0.00134432 	-0.0184583  	0.032444    	0.00770305  	0.0108593   	0.025344    	-0.202825   	-0.00397159 	-6.69184    	-0.559834   	-0.356056   	0.0184428   	0.0245508   	-0.00796032 	-0.265115   	-0.00136346 	0.0166938   	0.0183118   	-0.479586   	-0.00121235 	0.00922327  	-0.442215   	-0.00259426 	-0.00165849 	0.00153038  	-0.000947829	-0.00097684 	-0.458552   	0.00660788  	-0.00100753 	0.00850716  	0.00129699  	-0.00352216 	0.359178    	-0.00279403 	-0.266752   	0.025242    	0.00627239  	-0.0014748  	0.0101984   	0.042121    
4.365 	-0.00222881 	-0.192326   	-0.00145526 	0.00775892  	0.0141832   	0.0362461   	-0.00163876 	-0.638659   	0.0111104   	0.0653685   	-0.553346   	0.00557206  	0.00191318  	-0.000934197	-0.000212645	-0.00586738 	0.013909    	-0.000976838	-0.000144075	-0.00379833 	-0.25384    	0.0228517   	-7.55337    	0.308511    	-0.479654   	0.014811    	0.003465    	-0.456001   	0.00183488  	0.00438345  	-0.00127892 	-0.0016122  	-0.0376659  	0.0282622   	0.00576569  	0.0102174   	0.0251832   	-0.211021   	-0.00478361 	-6.43355    	-0.567753   	-0.350301   	0.0175286   	0.0219218   	-0.00965025 	-0.253588   	-0.00148423 	0.0161294   	0.0185702   	-0.480518   	-0.00125748 	0.00848919  	-0.429211   	-0.00266472 	-0.00167283 	0.000968486 	-0.00101071 	-0.00112687 	-0.493387   	0.00608223  	-0.00107348 	0.00722165  	0.001444    	-0.00343655 	0.338767    	-0.00278422 	-0.287316   	0.0235839   	0.00563422  	-0.00158441 	0.0086736   	0.0391142   
4.375 	-0.00224318 	-0.169359   	-0.00147056 	0.0074374   	0.0135052   	0.0344233   	-0.00183705 	-0.662717   	0.0107425   	0.0514079   	-0.561349   	0.00289131  	0.00106636  	-0.000976112	-0.00193114 	-0.00566403 	0.00915559  	-0.000988623	-0.00164727 	-0.00406197 	-0.239221   	0.0207035   	-7.52049    	0.299146    	-0.486394   	0.0156201   	0.0016598   	-0.46916    	0.00076943  	0.00530816  	-0.00125864 	-0.00183327 	-0.0525441  	0.0243346   	0.00423805  	0.00970222  	0.024991    	-0.215533   	-0.00539961 	-6.17722    	-0.564247   	-0.341493   	0.016669    	0.0197351   	-0.0108352  	-0.24596    	-0.00158287 	0.0156834   	0.0188933   	-0.479405   	-0.00127269 	0.00806718  	-0.412115   	-0.00271589 	-0.00167429 	0.000677001 	-0.00107    	-0.00125895 	-0.519871   	0.00554892  	-0.00112791 	0.00618071  	0.00161583  	-0.00315116 	0.320942    	-0.00274633 	-0.301859   	0.0221266   	0.00541967  	-0.00165318 	0.00745888  	0.0359551   
