q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
1.065 	-0.918713   	-3.35635    	-115.765    	-99.0145    	-0.485352   	-7.71318    	-4.11635    	-7.53295    	-11.7361    	-1.04848    	-61.2869    	-7.0306     	-71.1852    	-121.63     	-10.7734    	-0.883866   	-5.20358    	-13.4231    	-0.502257   	-6.65054    	-5.72205    	-78.933     	-70.959     	-3.97173    	-787.126    	-42.7273    	-88.6301    	-7.6282     	-5.36061    	-0.530588   	-108.073    	-4.92324    	-1.01444    	-66.1816    	-46.7766    	-9.51995    	-5.50809    	-6.75234    	-4.46865    	-827.014    	-103.624    	-5.33045    	-11.2633    	-93.2721    	-0.550581   	-6.41364    	-5.57071    	-6.18099    	-80.9685    	-0.76997    	-8.00375    	-6.47833    	-75.0864    	-1.04301    	-0.617221   	-5.77566    	-0.894731   	-1.11968    	-7.29153    	-0.404595   	-6.56484    	-7.57052    	-6.85053    	-45.95      	-0.476237   	-91.6827    	-10.4623    	-4.88683    	-0.396102   	-5.14967    	-8.59477    	-11.5848    
1.075 	-0.900863   	-2.7756     	-108.456    	-90.8791    	-0.461972   	-6.29638    	-3.88026    	-7.28825    	-11.0811    	-1.06254    	-53.8736    	-6.59594    	-67.861     	-109.062    	-11.2995    	-0.828649   	-4.95216    	-13.9476    	-0.47686    	-5.83549    	-4.73751    	-72.5695    	-66.3678    	-3.16128    	-772.171    	-41.282     	-82.6465    	-7.30776    	-4.79858    	-0.518389   	-100.616    	-4.6838     	-1.04021    	-63.2508    	-42.6725    	-9.35885    	-4.68412    	-7.17034    	-4.24109    	-821.318    	-91.0884    	-5.01994    	-11.3026    	-90.3733    	-0.527708   	-5.6536     	-5.30195    	-5.79122    	-74.0626    	-0.758542   	-7.22481    	-6.26969    	-67.1217    	-0.94665    	-0.619098   	-5.62482    	-0.873595   	-1.08635    	-5.94087    	-0.371303   	-5.48488    	-6.59055    	-6.33175    	-44.8207    	-0.458388   	-82.6008    	-10.4677    	-4.56651    	-0.377152   	-4.85664    	-7.73162    	-11.5185    
1.085 	-0.882753   	-2.21338    	-99.8215    	-81.6998    	-0.443109   	-4.81921    	-3.6901     	-7.0543     	-10.3608    	-1.07649    	-45.9603    	-6.19415    	-64.1173    	-94.6856    	-11.8391    	-0.773846   	-4.73248    	-14.4397    	-0.45779    	-4.99224    	-3.74672    	-65.7711    	-61.3703    	-2.33659    	-753.243    	-40.0542    	-75.9335    	-7.0059     	-4.22403    	-0.511312   	-91.8068    	-4.48071    	-1.06457    	-60.0576    	-38.7116    	-9.20804    	-3.84439    	-7.66463    	-4.05147    	-809.99     	-77.3564    	-4.74609    	-11.3133    	-86.8578    	-0.510173   	-4.87576    	-5.06473    	-5.43104    	-66.4778    	-0.74881    	-6.36207    	-6.08055    	-58.7433    	-0.84867    	-0.624174   	-5.50067    	-0.852511   	-1.04827    	-4.544      	-0.345804   	-4.37507    	-5.54697    	-5.79385    	-43.7789    	-0.447372   	-72.4899    	-10.4487    	-4.28221    	-0.366792   	-4.60577    	-6.78413    	-11.4277    
1.095 	-0.863725   	-1.67372    	-89.9523    	-71.5551    	-0.428494   	-3.29609    	-3.54287    	-6.83017    	-9.57797    	-1.08892    	-37.6047    	-5.82344    	-59.9822    	-78.5981    	-12.3722    	-0.719807   	-4.54105    	-14.8812    	-0.44508    	-4.12962    	-2.75975    	-58.5889    	-55.962     	-1.50649    	-730.127    	-39.0267    	-68.4879    	-6.71822    	-3.63847    	-0.509067   	-81.7356    	-4.31279    	-1.08598    	-56.5903    	-34.8878    	-9.06229    	-2.99527    	-8.21883    	-3.89726    	-792.427    	-62.5467    	-4.50783    	-11.2869    	-82.6814    	-0.497678   	-4.08341    	-4.85618    	-5.10201    	-58.2482    	-0.740815   	-5.42666    	-5.90821    	-50.0081    	-0.749814   	-0.63174    	-5.40044    	-0.830638   	-1.00547    	-3.1162     	-0.327934   	-3.24544    	-4.45215    	-5.23635    	-42.8178    	-0.442734   	-61.4113    	-10.3941    	-4.03208    	-0.364647   	-4.3946     	-5.76519    	-11.3083    
1.105 	-0.843105   	-1.16011    	-78.9675    	-60.5459    	-0.417766   	-1.74321    	-3.43445    	-6.61427    	-8.73696    	-1.09834    	-28.8758    	-5.48118    	-55.4917    	-60.9449    	-12.8785    	-0.666814   	-4.37372    	-15.2544    	-0.438572   	-3.25689    	-1.78671    	-51.0804    	-50.148     	-0.680175   	-702.672    	-38.1769    	-60.3245    	-6.43981    	-3.04391    	-0.511215   	-70.5246    	-4.17784    	-1.10292    	-52.8421    	-31.1883    	-8.91583    	-2.14363    	-8.81395    	-3.77498    	-768.146    	-46.807     	-4.30322    	-11.2157    	-77.8128    	-0.489793   	-3.28042    	-4.6726     	-4.80453    	-49.4241    	-0.734512   	-4.4316     	-5.74923    	-40.981     	-0.650837   	-0.640957   	-5.32047    	-0.807139   	-0.958044   	-1.67405    	-0.317334   	-2.10694    	-3.31991    	-4.65925    	-41.9271    	-0.443869   	-49.4521    	-10.2934    	-3.81335    	-0.370111   	-4.21957    	-4.68951    	-11.1564    
1.115 	-0.820225   	-0.6755     	-67.0125    	-48.7929    	-0.41048    	-0.178161   	-3.35984    	-6.40444    	-7.84346    	-1.1033     	-19.8527    	-5.164      	-50.6891    	-41.9151    	-13.3373    	-0.61508    	-4.22575    	-15.5423    	-0.437926   	-2.38357    	-0.83751    	-43.3085    	-43.9434    	0.132943    	-670.796    	-37.4769    	-51.4769    	-6.16543    	-2.44285    	-0.517191   	-58.3244    	-4.07282    	-1.11395    	-48.8118    	-27.5949    	-8.76261    	-1.2967     	-9.42903    	-3.68033    	-736.801    	-30.3106    	-4.12952    	-11.0925    	-72.2354    	-0.485968   	-2.47129    	-4.50962    	-4.53794    	-40.0718    	-0.729773   	-3.39147    	-5.59966    	-31.7344    	-0.552489   	-0.65088    	-5.25643    	-0.781216   	-0.906124   	-0.235      	-0.313462   	-0.971147   	-2.16523    	-4.06311    	-41.094     	-0.45004    	-36.7252    	-10.1369    	-3.62239    	-0.382374   	-4.07616    	-3.57317    	-10.9676    
1.125 	-0.794458   	-0.222209   	-54.2557    	-36.4346    	-0.406128   	1.38037     	-3.3133     	-6.19808    	-6.90457    	-1.10243    	-10.6228    	-4.86793    	-45.624     	-21.7381    	-13.7286    	-0.564752   	-4.09209    	-15.7295    	-0.44264    	-1.51924    	0.078316    	-35.3409    	-37.3733    	0.923498    	-634.494    	-36.8952    	-41.997     	-5.88974    	-1.83827    	-0.526319   	-45.3103    	-3.99394    	-1.11776    	-44.5047    	-24.0849    	-8.59647    	-0.461963   	-10.0417    	-3.60839    	-698.197    	-13.2528    	-3.9833     	-10.9113    	-65.9486    	-0.485555   	-1.66104    	-4.36235    	-4.30054    	-30.272     	-0.726396   	-2.32199    	-5.45516    	-22.3466    	-0.455509   	-0.660496   	-5.20346    	-0.752137   	-0.849906   	1.18297     	-0.315621   	0.14989     	-1.00386    	-3.44917    	-40.3033    	-0.460403   	-23.3658    	-9.91678    	-3.45497    	-0.400455   	-3.95908    	-2.43327    	-10.7379    
1.135 	-0.765235   	0.198015    	-40.8841    	-23.6236    	-0.404156   	2.91302     	-3.2886     	-5.99233    	-5.92866    	-1.09447    	-1.28049    	-4.58857    	-40.3513    	-0.678411   	-14.0336    	-0.515912   	-3.96749    	-15.8024    	-0.45207    	-0.673385   	0.951767    	-27.2483    	-30.4729    	1.68236     	-593.841    	-36.3976    	-31.9551    	-5.60743    	-1.23363    	-0.537846   	-31.6785    	-3.93683    	-1.11323    	-39.9332    	-20.6326    	-8.41142    	0.352929    	-10.629     	-3.55374    	-652.305    	4.15351     	-3.86055    	-10.6673    	-58.9683    	-0.487831   	-0.855217   	-4.22554    	-4.08977    	-20.1186    	-0.724115   	-1.23964    	-5.31122    	-12.9007    	-0.360608   	-0.668761   	-5.15636    	-0.719271   	-0.78965    	2.56179     	-0.322981   	1.24394     	0.148063    	-2.81941    	-39.5379    	-0.474037   	-9.5301     	-9.62643    	-3.30638    	-0.423241   	-3.86247    	-1.28747    	-10.4637    
1.145 	-0.732083   	0.584005    	-27.0991    	-10.524     	-0.40398    	4.40019     	-3.27925    	-5.7842     	-4.92519    	-1.07831    	8.07501     	-4.32126    	-34.9302    	20.9698     	-14.2352    	-0.468587   	-3.8467     	-15.7495    	-0.465453   	0.144824    	1.77454     	-19.1034    	-23.287     	2.40085     	-548.992    	-35.9484    	-21.4383    	-5.31351    	-0.632844   	-0.550964   	-17.6407    	-3.89672    	-1.09942    	-35.1169    	-17.2102    	-8.20185    	1.14032     	-11.1679    	-3.51077    	-599.266    	21.6826     	-3.75686    	-10.3568    	-51.3275    	-0.492021   	-0.0597927  	-4.09382    	-3.90233    	-9.71701    	-0.722618   	-0.161263   	-5.16334    	-3.48304    	-0.268465   	-0.674638   	-5.1098     	-0.68211    	-0.725683   	3.88368     	-0.33461    	2.29884     	1.27434     	-2.17656    	-38.7801    	-0.489975   	4.60923     	-9.26141    	-3.17166    	-0.449527   	-3.78013    	-0.153555   	-10.1414    
1.155 	-0.694639   	0.935131    	-13.1116    	2.69271     	-0.40501    	5.82244     	-3.27872    	-5.57074    	-3.90456    	-1.0531     	17.3415     	-4.06124    	-29.4226    	42.8896     	-14.3185    	-0.422754   	-3.72467    	-15.5623    	-0.481941   	0.926682    	2.53918     	-10.9799    	-15.8699    	3.07091     	-500.183    	-35.5118    	-10.5496    	-5.00343    	-0.0401983  	-0.564842   	-3.41944    	-3.86861    	-1.07566    	-30.0831    	-13.7902    	-7.96276    	1.89268     	-11.6361    	-3.47377    	-539.397    	39.1008     	-3.66754    	-9.97787    	-43.0762    	-0.497326   	0.718902    	-3.96184    	-3.73439    	0.818055    	-0.721555   	0.896386    	-5.00727    	5.81779     	-0.17972    	-0.677138   	-5.05855    	-0.640292   	-0.658402   	5.13157     	-0.349508   	3.30272     	2.35914     	-1.52412    	-38.0118    	-0.507229   	18.866      	-8.81929    	-3.04578    	-0.478062   	-3.70572    	0.950984    	-9.76857    
1.165 	-0.652676   	1.25126     	0.862945    	15.8512     	-0.406666   	7.16092     	-3.28069    	-5.34918    	-2.87788    	-1.01819    	26.4159     	-3.80386    	-23.8924    	64.7485     	-14.2714    	-0.378355   	-3.59671    	-15.2352    	-0.500631   	1.6641      	3.23917     	-2.95092    	-8.28366    	3.68528     	-447.731    	-35.0533    	0.594215    	-4.6733     	0.539677    	-0.578652   	10.7575     	-3.84744    	-1.04153    	-24.8668    	-10.3459    	-7.68996    	2.60268     	-12.0129    	-3.4372     	-473.185    	56.1719     	-3.58777    	-9.52995    	-34.281     	-0.50295    	1.47428     	-3.8245     	-3.58172    	11.3649     	-0.72056    	1.91702     	-4.83912    	14.9129     	-0.0949615  	-0.675355   	-4.99763    	-0.593622   	-0.588278   	6.28948     	-0.366638   	4.24428     	3.38733     	-0.86641    	-37.2155    	-0.524827   	33.0451     	-8.29988    	-2.92386    	-0.507587   	-3.633      	2.00935     	-9.3432     
1.175 	-0.606115   	1.53267     	14.6093     	28.776      	-0.408396   	8.39783     	-3.2792     	-5.11712    	-1.85677    	-0.97324    	35.1963     	-3.54474    	-18.4036    	86.2065     	-14.0849    	-0.335304   	-3.45864    	-14.7657    	-0.52059    	2.34974     	3.86902     	4.91196     	-0.597934   	4.23764     	-392.028    	-34.5404    	11.8651     	-4.32004    	1.1019      	-0.591602   	24.6624     	-3.82827    	-0.996918   	-19.5101    	-6.85353    	-7.38023    	3.26341     	-12.2796    	-3.39587    	-401.284    	72.6622     	-3.5128     	-9.01416    	-25.0241    	-0.508127   	2.19959     	-3.67709    	-3.43992    	21.7974     	-0.719262   	2.88519     	-4.65557    	23.7146     	-0.0147283  	-0.668498   	-4.92255    	-0.54208    	-0.515851   	7.34286     	-0.384965   	5.11298     	4.34482     	-0.208443   	-36.3749    	-0.541837   	46.9466     	-7.70527    	-2.80132    	-0.53688    	-3.55606    	3.00585     	-8.86432    
1.185 	-0.555037   	1.78004     	27.9178     	41.2953     	-0.409696   	9.51677     	-3.2689     	-4.87261    	-0.853084   	-0.9182     	43.584      	-3.2799     	-13.0199    	106.924     	-13.7533    	-0.293503   	-3.30693    	-14.1546    	-0.540891   	2.97714     	4.42437     	12.5398     	7.11196     	4.72271     	-333.537    	-33.9442    	23.1262     	-3.9415     	1.64143     	-0.602956   	38.0732     	-3.80645    	-0.941982   	-14.0618    	-3.29341    	-7.03148    	3.86843     	-12.42      	-3.34508    	-324.497    	88.3462     	-3.43802    	-8.43323    	-15.4015    	-0.512143   	2.88806     	-3.51551    	-3.3046     	31.9877     	-0.717305   	3.78666     	-4.454      	32.1377     	0.0604995   	-0.655928   	-4.82943    	-0.485829   	-0.441729   	8.27892     	-0.403481   	5.89932     	5.2189      	0.44408     	-35.4754    	-0.557399   	60.3706     	-7.03976    	-2.67409    	-0.564794   	-3.46951    	3.92619     	-8.33199    
1.195 	-0.499688   	1.99433     	40.5887     	53.2445     	-0.410122   	10.5031     	-3.24519    	-4.61427    	0.121315    	-0.853324   	51.4855     	-3.00594    	-7.80261    	126.569     	-13.2745    	-0.252851   	-3.13883    	-13.4061    	-0.560642   	3.54083     	4.902       	19.8675     	14.7663     	5.13637     	-272.784    	-33.2403    	34.2348     	-3.53654    	2.15315     	-0.61206    	50.7787     	-3.77776    	-0.877185   	-8.57666    	0.349013    	-6.64284    	4.41191     	-12.4212    	-3.28081    	-243.768    	103.011     	-3.3592     	-7.79145    	-5.52174    	-0.514362   	3.53303     	-3.33637    	-3.17152    	41.8087     	-0.71436    	4.60869     	-4.23261    	40.1011     	0.130302    	-0.637178   	-4.71518    	-0.425218   	-0.366582   	9.08689     	-0.421244   	6.595       	5.99846     	1.0849      	-34.5052    	-0.570744   	73.1218     	-6.30984    	-2.53868    	-0.590289   	-3.36865    	4.75783     	-7.74737    
1.205 	-0.440476   	2.17672     	52.4369     	64.4697     	-0.409299   	11.3445     	-3.20431    	-4.3414     	1.05483     	-0.779166   	58.8146     	-2.72014    	-2.81016    	144.827     	-12.65      	-0.213258   	-2.95242    	-12.5277    	-0.579008   	4.03635     	5.29986     	26.8345     	22.2826     	5.4757      	-210.35     	-32.4091    	45.0454     	-3.10513    	2.63201     	-0.618361   	62.5831     	-3.73849    	-0.803269   	-3.11448    	4.08208     	-6.21471    	4.88879     	-12.2739    	-3.1998     	-160.153    	116.461     	-3.2725     	-7.09462    	4.49683     	-0.514239   	4.12805     	-3.1371     	-3.03681    	51.1372     	-0.710138   	5.34031     	-3.99047    	47.5296     	0.194321    	-0.611972   	-4.57759    	-0.360771   	-0.291131   	9.75827     	-0.437401   	7.19308     	6.67425     	1.7073      	-33.4551    	-0.581217   	85.0139     	-5.52395    	-2.39236    	-0.612464   	-3.24961    	5.4902      	-7.11278    
1.215 	-0.377966   	2.32856     	63.2957     	74.831      	-0.406935   	12.0308     	-3.1435     	-4.05398    	1.93638     	-0.696578   	65.4935     	-2.42054    	1.90326     	161.406     	-11.8849    	-0.174651   	-2.74668    	-11.5299    	-0.595238   	4.46036     	5.61707     	33.3857     	29.5776     	5.73903     	-146.858    	-31.437     	55.4134     	-2.64833    	3.07311     	-0.621421   	73.3107     	-3.68562    	-0.721237   	2.26133     	7.90722     	-5.74876    	5.2948      	-11.9726    	-3.09966    	-74.8035    	128.523     	-3.17468    	-6.34987    	14.5284     	-0.511342   	4.66707     	-2.91608    	-2.89707    	59.8566     	-0.704399   	5.97254     	-3.72758    	54.3546     	0.252264    	-0.580236   	-4.41539    	-0.293176   	-0.21614    	10.2869     	-0.451212   	7.68817     	7.23906     	2.3043      	-32.3193    	-0.588292   	95.8741     	-4.69234    	-2.2332     	-0.630579   	-3.10951    	6.11488     	-6.43172    
1.225 	-0.312865   	2.45132     	73.0206     	84.2047     	-0.402821   	12.5546     	-3.06099    	-3.75272    	2.75565     	-0.606681   	71.4549     	-2.10602    	6.28852     	176.045     	-10.9878    	-0.136988   	-2.52149    	-10.426     	-0.608683   	4.81067     	5.85389     	39.4725     	36.5687     	5.92592     	-82.9644    	-30.3164    	65.1979     	-2.16829    	3.47184     	-0.620928   	82.8094     	-3.61679    	-0.632326   	7.48501     	11.8185     	-5.24794    	5.62664     	-11.5157    	-2.97895    	11.0659     	139.049     	-3.06309    	-5.56553    	24.4425     	-0.505357   	5.14456     	-2.67265    	-2.74949    	67.8589     	-0.696965   	6.49852     	-3.44486    	60.516      	0.303905    	-0.542108   	-4.22834    	-0.223267   	-0.142404   	10.6694     	-0.462067   	8.07649     	7.68784     	2.86875     	-31.0958    	-0.591581   	105.547     	-3.82672    	-2.0601     	-0.64407    	-2.94649    	6.62578     	-5.70886    
1.235 	-0.246008   	2.54651     	81.4916     	92.4862     	-0.396838   	12.9114     	-2.95606    	-3.43904    	3.50333     	-0.510835   	76.6431     	-1.77631    	10.3024     	188.52      	-9.97043    	-0.10026    	-2.27763    	-9.23173    	-0.61881    	5.08621     	6.0117      	45.0528     	43.1762     	6.03717     	-19.3455    	-29.0457    	74.2655     	-1.6682     	3.82399     	-0.6167     	90.9543     	-3.53042    	-0.537974   	12.49       	15.8023     	-4.71638    	5.88199     	-10.9057    	-2.83713    	96.2036     	147.917     	-2.93578    	-4.75092    	34.107      	-0.496097   	5.55562     	-2.40713    	-2.59195    	75.0478     	-0.68772    	6.91364     	-3.14414    	65.9628     	0.349082    	-0.49793    	-4.01716    	-0.152      	-0.0707301  	10.9046     	-0.469503   	8.35597     	8.01777     	3.39359     	-29.7859    	-0.590843   	113.899     	-2.93999    	-1.87286    	-0.652561   	-2.75976    	7.01917     	-4.94994    
1.245 	-0.17833    	2.61564     	88.6161     	99.5913     	-0.388952   	13.0995     	-2.829      	-3.11503    	4.17131     	-0.410602   	81.0149     	-1.432      	13.9084     	198.648     	-8.84758    	-0.0644957  	-2.01673    	-7.96508    	-0.625215   	5.28704     	6.0929      	50.0921     	49.3247     	6.07473     	43.3168     	-27.6297    	82.4929     	-1.15222    	4.12588     	-0.608686   	97.6498     	-3.42566    	-0.439776   	17.2106     	19.8378     	-4.15925    	6.05962     	-10.1491    	-2.67461    	179.351     	155.04      	-2.79152    	-3.9161     	43.3912     	-0.483506   	5.89617     	-2.12083    	-2.42308    	81.3402     	-0.676616   	7.21556     	-2.82806    	70.6542     	0.387702    	-0.44824    	-3.78356    	-0.0804244  	-0.00192233 	10.9941     	-0.473208   	8.52629     	8.22828     	3.872       	-28.3945    	-0.585981   	120.818     	-2.04584    	-1.67208    	-0.655867   	-2.54962    	7.29374     	-4.16172    
1.255 	-0.110844   	2.66019     	94.3301     	105.458     	-0.37921    	13.1202     	-2.68102    	-2.78337    	4.75287     	-0.307703   	84.5401     	-1.0745     	17.0771     	206.293     	-7.63642    	-0.0297671  	-1.74117    	-6.64549    	-0.627626   	5.41435     	6.10088     	54.5633     	54.9451     	6.04168     	104.348     	-26.0788    	89.7703     	-0.62528    	4.37445     	-0.596965   	102.831     	-3.30243    	-0.339444   	21.5834     	23.8969     	-3.58265    	6.15937     	-9.25612    	-2.49269    	259.276     	160.36      	-2.62981    	-3.07165    	52.1688     	-0.46765    	6.163       	-1.81595    	-2.24226    	86.6684     	-0.663671   	7.4042      	-2.50001    	74.5602     	0.419734    	-0.393759   	-3.53011    	-0.00965342 	0.0632342   	10.9421     	-0.473026   	8.58886     	8.32101     	4.29759     	-26.9303    	-0.577041   	126.223     	-1.15836    	-1.45915    	-0.653988   	-2.31741    	7.4505      	-3.35182    
1.265 	-0.0446089  	2.6816      	98.5989     	110.048     	-0.367735   	12.9778     	-2.51424    	-2.44727    	5.24284     	-0.203962   	87.2024     	-0.706001   	19.7866     	211.367     	-6.35617    	0.003814    	-1.45404    	-5.29353    	-0.625905   	5.47033     	6.03988     	58.4472     	59.9763     	5.94207     	163.093     	-24.4088    	96.0037     	-0.0930348  	4.56735     	-0.581732   	106.466     	-3.16134    	-0.238752   	25.5495     	27.9452     	-2.9934     	6.18225     	-8.24057    	-2.29346    	334.798     	163.851     	-2.45086    	-2.22837    	60.3211     	-0.448717   	6.35394     	-1.49557    	-2.04963    	90.9814     	-0.648969   	7.48168     	-2.16395    	77.6625     	0.445214    	-0.335367   	-3.26021    	0.0591723   	0.123993    	10.7549     	-0.468953   	8.54681     	8.29974     	4.66459     	-25.4047    	-0.564201   	130.057     	-0.291693   	-1.23618    	-0.647098   	-2.06542    	7.49272     	-2.5286     
